"id"	"geneNum"	"description"	"BaiduTrans"	"definition"	"gene"
"GO:0004096"	"2"	"catalase activity"	"过氧化氢酶活性"	"Catalysis of the reaction: 2 hydrogen peroxide = O2 + 2 H2O."	"YDR256C,YGR088W"
"GO:0004099"	"2"	"chitin deacetylase activity"	"几丁质脱乙酰酶活性"	"Catalysis of the reaction: chitin + H2O = chitosan + acetate."	"YLR307W,YLR308W"
"GO:0004100"	"3"	"chitin synthase activity"	"几丁质合酶活性"	"Catalysis of the reaction: UDP-N-acetyl-D-glucosamine + [->4)-N-acetyl-beta-D-glucosaminyl-(1-](n) = UDP + [->4)-N-acetyl-beta-D-glucosaminyl-(1-](n+1)."	"YBR023C,YBR038W,YNL192W"
"GO:0004103"	"2"	"choline kinase activity"	"胆碱激酶活性"	"Catalysis of the reaction: ATP + choline = ADP + choline phosphate + 2 H(+)."	"YDR147W,YLR133W"
"GO:0004105"	"1"	"choline-phosphate cytidylyltransferase activity"	"磷酸胆碱胞苷酰转移酶活性"	"Catalysis of the reaction: CTP + choline phosphate = diphosphate + CDP-choline."	"YGR202C"
"GO:0004106"	"2"	"chorismate mutase activity"	"脊索酸变位酶活性"	"Catalysis of the reaction: chorismate = prephenate."	"YNL316C,YPR060C"
"GO:0004107"	"1"	"chorismate synthase activity"	"脊索酸合酶活性"	"Catalysis of the reaction: 5-O-(1-carboxyvinyl)-3-phosphoshikimate = chorismate + phosphate."	"YGL148W"
"GO:0004108"	"3"	"citrate (Si)-synthase activity"	"柠檬酸（Si）-合酶活性"	"Catalysis of the reaction: acetyl-CoA + H2O + oxaloacetate = citrate + CoA, where the acetyl group is added to the si-face of oxaloacetate; acetyl-CoA thus provides the two carbon atoms of the pro-S carboxymethyl group."	"YCR005C,YNR001C,YPR001W"
"GO:0004109"	"1"	"coproporphyrinogen oxidase activity"	"coprophyrinogen氧化酶活性"	"Catalysis of the reaction: coproporphyrinogen III + 2 H(+) + O(2) = 2 CO(2) + 2 H(2)O + protoporphyrinogen IX."	"YDR044W"
"GO:0004113"	"2"	"2',3'-cyclic-nucleotide 3'-phosphodiesterase activity"	"2'，3'-环核苷酸3'-磷酸二酯酶活性"	"Catalysis of the reaction: nucleoside 2',3'-cyclic phosphate + H2O = nucleoside 2'-phosphate."	"YGR247W,YJL087C"
"GO:0004114"	"2"	"3',5'-cyclic-nucleotide phosphodiesterase activity"	"3'，5'-环核苷酸磷酸二酯酶活性"	"Catalysis of the reaction: a nucleoside 3',5'-cyclic phosphate + H2O = a nucleoside 5'-phosphate."	"YGL248W,YOR360C"
"GO:0004115"	"2"	"3',5'-cyclic-AMP phosphodiesterase activity"	"3'，5'-环腺苷酸磷酸二酯酶活性"	"Catalysis of the reaction: 3',5'-cyclic AMP + H2O = AMP + H+."	"YGL248W,YOR360C"
"GO:0004121"	"3"	"cystathionine beta-lyase activity"	"胱硫醚β裂解酶活性"	"Catalysis of the reaction: cystathionine + H2O = L-homocysteine + NH3 + pyruvate."	"YFR055W,YGL184C,YHR112C"
"GO:0004122"	"1"	"cystathionine beta-synthase activity"	"胱硫醚β合酶活性"	"Catalysis of the reaction: L-serine + L-homocysteine = cystathionine + H2O."	"YGR155W"
"GO:0004123"	"1"	"cystathionine gamma-lyase activity"	"胱硫醚γ裂解酶活性"	"Catalysis of the reaction: L-cystathionine + H2O = 2-oxobutanoate + L-cysteine + NH4+."	"YAL012W"
"GO:0004124"	"2"	"cysteine synthase activity"	"半胱氨酸合酶活性"	"Catalysis of the reaction: O3-acetyl-L-serine + hydrogen sulfide = L-cysteine + acetate."	"YGR012W,YLR303W"
"GO:0004126"	"1"	"cytidine deaminase activity"	"胞苷脱氨酶活性"	"Catalysis of the reaction: cytidine + H2O = uridine + NH3."	"YLR245C"
"GO:0004127"	"1"	"cytidylate kinase activity"	"胞苷酸激酶活性"	"Catalysis of the reaction: ATP + (d)CMP = ADP + (d)CDP."	"YKL024C"
"GO:0004128"	"4"	"cytochrome-b5 reductase activity, acting on NAD(P)H"	"细胞色素-b5还原酶活性，作用于NAD（P）H"	"Catalysis of the reaction: NAD(P)H + H+ + 2 ferricytochrome b(5) = NAD(P)+ + 2 ferrocytochrome b(5)."	"YIL043C,YKL150W,YML125C,YMR073C"
"GO:0004129"	"16"	"cytochrome-c oxidase activity"	"细胞色素c氧化酶活性"	"Catalysis of the reaction: 4 ferrocytochrome c + O2 + 4 H+ = 4 ferricytochrome c + 2 H2O."	"Q0045,Q0055,Q0060,Q0065,Q0070,Q0250,Q0275,YDL067C,YGL187C,YGL191W,YHR051W,YIL111W,YLR038C,YLR395C,YMR256C,YNL052W"
"GO:0004130"	"1"	"cytochrome-c peroxidase activity"	"细胞色素c过氧化物酶活性"	"Catalysis of the reaction: 2 ferrocytochrome c + hydrogen peroxide = 2 ferricytochrome c + 2 H2O."	"YKR066C"
"GO:0004131"	"1"	"cytosine deaminase activity"	"胞嘧啶脱氨酶活性"	"Catalysis of the reaction: cytosine + H2O = uracil + NH3."	"YPR062W"
"GO:0004132"	"1"	"dCMP deaminase activity"	"dCMP脱氨酶活性"	"Catalysis of the reaction: dCMP + H2O = dUMP + NH3."	"YHR144C"
"GO:0004134"	"1"	"4-alpha-glucanotransferase activity"	"4-α-葡聚糖转移酶活性"	"Catalysis of the transfer of a segment of a (1->4)-alpha-D-glucan to a new 4-position in an acceptor, which may be glucose or (1->4)-alpha-D-glucan."	"YPR184W"
"GO:0004135"	"1"	"amylo-alpha-1,6-glucosidase activity"	"淀粉-α-1,6-葡萄糖苷酶活性"	"Catalysis of the hydrolysis of (1->6)-alpha-D-glucosidic branch linkages in glycogen phosphorylase limit dextrin. Limit dextrin is the highly branched core that remains after exhaustive treatment of glycogen with glycogen phosphorylase. It is formed because these enzymes cannot hydrolyze the (1->6) glycosidic linkages present."	"YPR184W"
"GO:0004140"	"2"	"dephospho-CoA kinase activity"	"去磷酸辅酶A激酶活性"	"Catalysis of the reaction: 3'-dephospho-CoA + ATP = ADP + CoA + 2 H(+)."	"YDR196C,YGR277C"
"GO:0004141"	"2"	"dethiobiotin synthase activity"	"脱硫鸟嘌呤合成酶活性"	"Catalysis of the reaction: 7,8-diaminononanoate + ATP + CO(2) = ADP + dethiobiotin + 4 H(+) + phosphate."	"YNR057C,YNR058W"
"GO:0004142"	"2"	"diacylglycerol cholinephosphotransferase activity"	"二酰甘油胆碱酯酶活性"	"Catalysis of the reaction: CDP-choline + 1,2-diacylglycerol = CMP + a phosphatidylcholine."	"YHR123W,YNL130C"
"GO:0004143"	"1"	"diacylglycerol kinase activity"	"二酰甘油激酶活性"	"Catalysis of the reaction: NTP + 1,2-diacylglycerol = NDP + 1,2-diacylglycerol-3-phosphate."	"YOR311C"
"GO:0004144"	"1"	"diacylglycerol O-acyltransferase activity"	"二酰甘油O-酰基转移酶活性"	"Catalysis of the reaction: acyl-CoA + 1,2-diacylglycerol = CoA + triacylglycerol."	"YOR245C"
"GO:0004145"	"1"	"diamine N-acetyltransferase activity"	"二胺N-乙酰转移酶活性"	"Catalysis of the reaction: acetyl-CoA + an alkane-alpha,omega-diamine = CoA + an N-acetyldiamine."	"YDR071C"
"GO:0004146"	"1"	"dihydrofolate reductase activity"	"二氢叶酸还原酶活性"	"Catalysis of the reaction: 5,6,7,8-tetrahydrofolate + NADP+ = 7,8-dihydrofolate + NADPH + H+."	"YOR236W"
"GO:0004148"	"2"	"dihydrolipoyl dehydrogenase activity"	"二氢脂酰脱氢酶活性"	"Catalysis of the reaction: protein N6-(dihydrolipoyl)lysine + NAD+ = protein N6-(lipoyl)lysine + NADH + H+."	"YFL018C,YPL017C"
"GO:0004149"	"1"	"dihydrolipoyllysine-residue succinyltransferase activity"	"二氢脂酰赖氨酸残基琥珀酰转移酶活性"	"Catalysis of the reaction: succinyl-CoA + dihydrolipoamide = CoA + S-succinyldihydrolipoamide."	"YDR148C"
"GO:0004150"	"1"	"dihydroneopterin aldolase activity"	"二氢新喋呤醛缩酶活性"	"Catalysis of the reaction: 2-amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine = 2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine + glycolaldehyde."	"YNL256W"
"GO:0004151"	"3"	"dihydroorotase activity"	"二氢乳糖酶活性"	"Catalysis of the reaction: (S)-dihydroorotate + H(2)O = N-carbamoyl-L-aspartate + H(+)."	"YJL130C,YJR109C,YLR420W"
"GO:0004152"	"1"	"dihydroorotate dehydrogenase activity"	"二氢乳清酸脱氢酶活性"	"Catalysis of the reaction: (S)-dihydroorotate + A = AH(2) + orotate."	"YKL216W"
"GO:0004156"	"1"	"dihydropteroate synthase activity"	"二氢蝶酸合酶活性"	"Catalysis of the reaction: 2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine diphosphate + 4-aminobenzoate = diphosphate + dihydropteroate."	"YNL256W"
"GO:0004160"	"1"	"dihydroxy-acid dehydratase activity"	"二羟酸脱水酶活性"	"Catalysis of the reaction: 2,3-dihydroxy-3-methylbutanoate = 3-methyl-2-oxobutanoate + H2O."	"YJR016C"
"GO:0004161"	"1"	"dimethylallyltranstransferase activity"	"二甲基烯丙基转移酶活性"	"Catalysis of the reaction: dimethylallyl diphosphate + isopentenyl diphosphate = diphosphate + geranyl diphosphate."	"YJL167W"
"GO:0004163"	"1"	"diphosphomevalonate decarboxylase activity"	"二磷酸戊戊酸脱羧酶活性"	"Catalysis of the reaction: (R)-5-diphosphomevalonate + ATP = ADP + CO(2) + H(+) + isopentenyl diphosphate + phosphate."	"YNR043W"
"GO:0004164"	"1"	"diphthine synthase activity"	"二氢合酶活性"	"Catalysis of the reaction: S-adenosyl-L-methionine + 2-(3-carboxy-3-aminopropyl)-L-histidine = S-adenosyl-L-homocysteine + 2-(3-carboxy-3-(methylammonio)propyl)-L-histidine."	"YLR172C"
"GO:0004165"	"2"	"delta(3)-delta(2)-enoyl-CoA isomerase activity"	"Δ（3）-Δ（2）-烯酰基辅酶A异构酶活性"	"Catalysis of the reactions: a (3Z)-enoyl-CoA = a 4-saturated (2E)-enoyl-CoA or a (3E)-enoyl-CoA = a 4-saturated (2E)-enoyl-CoA."	"YLR284C,YOR180C"
"GO:0004168"	"1"	"dolichol kinase activity"	"多利酚激酶活性"	"Catalysis of the reaction: CTP + dolichol = CDP + dolichyl phosphate."	"YMR013C"
"GO:0004169"	"7"	"dolichyl-phosphate-mannose-protein mannosyltransferase activity"	"磷酸多利糖甘露糖蛋白甘露糖基转移酶活性"	"Catalysis of the reaction: dolichyl phosphate D-mannose + protein = dolichyl phosphate + O-D-mannosylprotein."	"YAL023C,YDL093W,YDL095W,YDR307W,YGR199W,YJR143C,YOR321W"
"GO:0004170"	"2"	"dUTP diphosphatase activity"	"dUTP二磷酸酶活性"	"Catalysis of the reaction: dUTP + H2O = dUMP + diphosphate."	"YBR252W,YJR069C"
"GO:0004174"	"2"	"electron-transferring-flavoprotein dehydrogenase activity"	"电子转移黄素蛋白脱氢酶活性"	"Catalysis of the reaction: a ubiquinone + reduced [electron-transfer flavoprotein] = a ubiquinol + H+ + oxidized [electron-transfer flavoprotein]."	"YNR074C,YOR356W"
"GO:0004175"	"9"	"endopeptidase activity"	"内肽酶活性"	"Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain."	"YEL059C-A,YHR027C,YIL075C,YJL001W,YMR035W,YMR150C,YMR274C,YOR157C,YPR103W"
"GO:0004176"	"4"	"ATP-dependent peptidase activity"	"ATP依赖性肽酶活性"	"Catalysis of the hydrolysis of peptide bonds, driven by ATP hydrolysis."	"YBL022C,YER017C,YMR089C,YPR024W"
"GO:0004177"	"15"	"aminopeptidase activity"	"氨肽酶活性"	"Catalysis of the hydrolysis of a single N-terminal amino acid residue from a polypeptide chain."	"YBL091C,YBR286W,YDR415C,YER078C,YHR028C,YHR047C,YHR113W,YIL137C,YKL103C,YKL157W,YLL029W,YNL045W,YNL239W,YOL057W,YOR219C"
"GO:0004180"	"6"	"carboxypeptidase activity"	"羧肽酶活性"	"Catalysis of the hydrolysis of a single C-terminal amino acid residue from a polypeptide chain."	"YGL203C,YJL172W,YJR126C,YMR297W,YOR256C,YPL176C"
"GO:0004181"	"2"	"metallocarboxypeptidase activity"	"金属羧肽酶活性"	"Catalysis of the hydrolysis of a single C-terminal amino acid residue from a polypeptide chain by a mechanism in which water acts as a nucleophile, one or two metal ions hold the water molecule in place, and charged amino acid side chains are ligands for the metal ions."	"YHR132C,YJL172W"
"GO:0004185"	"3"	"serine-type carboxypeptidase activity"	"丝氨酸型羧肽酶活性"	"Catalysis of the hydrolysis of a single C-terminal amino acid residue from the C-terminus of a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine)."	"YBR139W,YGL203C,YMR297W"
"GO:0004190"	"10"	"aspartic-type endopeptidase activity"	"天冬氨酸型内肽酶活性"	"Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a mechanism in which a water molecule bound by the side chains of aspartic residues at the active center acts as a nucleophile."	"YDR144C,YDR349C,YER143W,YGL259W,YIL015W,YIR039C,YKL100C,YLR120C,YLR121C,YPL154C"
"GO:0004197"	"13"	"cysteine-type endopeptidase activity"	"半胱氨酸型内肽酶活性"	"Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a mechanism in which the sulfhydryl group of a cysteine residue at the active center acts as a nucleophile."	"YBL067C,YBR058C,YDL122W,YER098W,YER151C,YGR098C,YIL156W,YKR098C,YMR154C,YMR304W,YNL186W,YOR124C,YOR197W"
"GO:0004198"	"1"	"calcium-dependent cysteine-type endopeptidase activity"	"钙依赖性半胱氨酸型内肽酶活性"	"Catalysis of the hydrolysis of nonterminal peptide bonds in a polypeptide chain by a mechanism using a cysteine residue at the enzyme active center, and requiring the presence of calcium."	"YOR197W"
"GO:0004222"	"17"	"metalloendopeptidase activity"	"金属内肽酶活性"	"Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a mechanism in which water acts as a nucleophile, one or two metal ions hold the water molecule in place, and charged amino acid side chains are ligands for the metal ions."	"YBL045C,YCL057W,YDL216C,YDR430C,YER017C,YHR024C,YHR134W,YJR117W,YKL134C,YKR087C,YLR163C,YLR389C,YMR089C,YMR274C,YPR024W,YPR122W,YPR191W"
"GO:0004252"	"13"	"serine-type endopeptidase activity"	"丝氨酸型内肽酶活性"	"Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine)."	"YBL022C,YCR045C,YEL060C,YGR101W,YHR028C,YIR022W,YJL156C,YMR035W,YMR150C,YNL123W,YNL238W,YOR003W,YPL246C"
"GO:0004298"	"3"	"threonine-type endopeptidase activity"	"苏氨酸型内肽酶活性"	"Catalysis of the hydrolysis of internal peptide bonds in a polypeptide chain by a mechanism in which the hydroxyl group of a threonine residue at the active center acts as a nucleophile."	"YJL001W,YOR157C,YPR103W"
"GO:0004300"	"2"	"enoyl-CoA hydratase activity"	"烯酰辅酶A水合酶活性"	"Catalysis of the reaction: (3S)-3-hydroxyacyl-CoA = trans-2-enoyl-CoA + H2O."	"YJL097W,YKR009C"
"GO:0004301"	"2"	"epoxide hydrolase activity"	"环氧化物水解酶"	"Catalysis of the reaction: an epoxide + H2O = a glycol."	"YNL045W,YNR064C"
"GO:0004305"	"2"	"ethanolamine kinase activity"	"乙醇胺激酶活性"	"Catalysis of the reaction: ATP + ethanolamine = ADP + 2 H(+) + phosphoethanolamine."	"YDR147W,YLR133W"
"GO:0004306"	"1"	"ethanolamine-phosphate cytidylyltransferase activity"	"磷酸乙醇胺胞苷酰转移酶活性"	"Catalysis of the reaction: CTP + ethanolamine phosphate = diphosphate + CDP-ethanolamine."	"YGR007W"
"GO:0004307"	"1"	"ethanolaminephosphotransferase activity"	"乙醇胺磷酸转移酶活性"	"Catalysis of the reaction: CDP-ethanolamine + 1,2-diacylglycerol = CMP + a phosphatidylethanolamine."	"YHR123W"
"GO:0004309"	"2"	"exopolyphosphatase activity"	"胞外多聚磷酸酶活性"	"Catalysis of the reaction: polyphosphate(n) + H2O = polyphosphate(n-1) + phosphate."	"YDR452W,YHR201C"
"GO:0004310"	"1"	"farnesyl-diphosphate farnesyltransferase activity"	"法尼基二磷酸法尼基转移酶活性"	"Catalysis of the reaction: 2 farnesyl diphosphate = diphosphate + presqualene diphosphate."	"YHR190W"
"GO:0004311"	"2"	"farnesyltranstransferase activity"	"法尼基转移酶活性"	"Catalysis of the reaction: 2-trans,6-trans-farnesyl diphosphate + isopentenyl diphosphate = diphosphate + geranylgeranyl diphosphate."	"YHR190W,YPL069C"
"GO:0004312"	"2"	"fatty acid synthase activity"	"脂肪酸合成酶活性"	"Catalysis of the reaction: acetyl-CoA + n malonyl-CoA + 2n NADPH + 2n H+ = long-chain fatty acid + n+1 CoA + n CO2 + 2n NADP+."	"YKL182W,YPL231W"
"GO:0004313"	"1"	"[acyl-carrier-protein] S-acetyltransferase activity"	"[酰基载体蛋白]S-乙酰转移酶活性"	"Catalysis of the reaction: acetyl-CoA + [acyl-carrier protein] = CoA + acetyl-[acyl-carrier protein]."	"YKL182W"
"GO:0004314"	"2"	"[acyl-carrier-protein] S-malonyltransferase activity"	"[酰基载体蛋白]S-丙二酰转移酶活性"	"Catalysis of the reaction: malonyl-CoA + [acyl-carrier protein] = CoA + malonyl-[acyl-carrier protein]."	"YKL182W,YOR221C"
"GO:0004315"	"2"	"3-oxoacyl-[acyl-carrier-protein] synthase activity"	"3-氧酰基-[酰基载体蛋白]合酶活性"	"Catalysis of the reaction: acyl-[acyl-carrier protein] + malonyl-[acyl-carrier protein] = 3-oxoacyl-[acyl-carrier protein] + CO2 + [acyl-carrier protein]."	"YER061C,YPL231W"
"GO:0004316"	"2"	"3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity"	"3-氧酰基-[酰基载体蛋白]还原酶（NADPH）活性"	"Catalysis of the reaction: (3R)-3-hydroxyacyl-[acyl-carrier protein] + NADP+ = 3-oxoacyl-[acyl-carrier protein] + NADPH + H+."	"YKL055C,YPL231W"
"GO:0004317"	"1"	"3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase activity"	"3-羟基棕榈酰-[酰基载体蛋白]脱水酶活性"	"Catalysis of the reaction: (3R)-3-hydroxypalmitoyl-[acyl-carrier protein] = 2-hexadecenoyl-[acyl-carrier protein] + H2O."	"YKL182W"
"GO:0004318"	"1"	"enoyl-[acyl-carrier-protein] reductase (NADH) activity"	"烯醇基-[酰基载体蛋白]还原酶（NADH）活性"	"Catalysis of the reaction: acyl-[acyl-carrier protein] + NAD+ = trans-2,3-dehydroacyl-[acyl-carrier protein] + NADH + H+."	"YKL182W"
"GO:0004319"	"1"	"enoyl-[acyl-carrier-protein] reductase (NADPH, B-specific) activity"	"烯醇基-[酰基载体蛋白]还原酶（NADPH，B-特异性）活性"	"Catalysis of the reaction: acyl-[acyl-carrier protein] + NADP+ = trans-2,3-dehydroacyl-[acyl-carrier protein] + NADPH + H+."	"YKL182W"
"GO:0004320"	"1"	"oleoyl-[acyl-carrier-protein] hydrolase activity"	"油酰-[酰基载体蛋白]水解酶活性"	"Catalysis of the reaction: oleoyl-[acyl-carrier protein] + H2O = [acyl-carrier protein] + oleate."	"YKL182W"
"GO:0004321"	"2"	"fatty-acyl-CoA synthase activity"	"脂肪酰辅酶A合酶活性"	"Catalysis of the reaction: acetyl-CoA + n malonyl-CoA + 2n NADH + 2n NADPH + 4n H+ = a long-chain acyl-CoA + n CoA + n CO2 + 2n NAD+ + 2n NADP+."	"YKL182W,YPL231W"
"GO:0004322"	"4"	"ferroxidase activity"	"铁氧化酶活性"	"Catalysis of the reaction: 4 Fe2+ + 4 H+ + O2 = 4 Fe3+ + 2 H2O."	"YDL120W,YDR506C,YFL041W,YMR058W"
"GO:0004325"	"2"	"ferrochelatase activity"	"铁螯合酶活性"	"Catalysis of the reaction: heme B (protoheme) + H+ = Fe(2+) + protoporphyrin IX."	"YBR213W,YOR176W"
"GO:0004326"	"3"	"tetrahydrofolylpolyglutamate synthase activity"	"四氢叶基聚谷氨酸合酶活性"	"Catalysis of the reaction: ATP + tetrahydrofolyl-(Glu)(n) + L-glutamate = ADP + phosphate + tetrahydrofolyl-(Glu)(n+1)."	"YKL132C,YMR113W,YOR241W"
"GO:0004329"	"2"	"formate-tetrahydrofolate ligase activity"	"甲酸四氢叶酸连接酶活性"	"Catalysis of the reaction: ATP + formate + tetrahydrofolate = ADP + phosphate + 10-formyltetrahydrofolate."	"YBR084W,YGR204W"
"GO:0004331"	"3"	"fructose-2,6-bisphosphate 2-phosphatase activity"	"果糖-2,6-二磷酸2-磷酸酶活性"	"Catalysis of the reaction: D-fructose 2,6-bisphosphate + H2O = D-fructose-6-phosphate + phosphate."	"YJL155C,YLR345W,YOL136C"
"GO:0004332"	"1"	"fructose-bisphosphate aldolase activity"	"果糖二磷酸醛缩酶活性"	"Catalysis of the reaction: D-fructose 1,6-bisphosphate = glycerone phosphate + D-glyceraldehyde-3-phosphate."	"YKL060C"
"GO:0004333"	"1"	"fumarate hydratase activity"	"延胡索酸水合酶活性"	"Catalysis of the reaction: (S)-malate = fumarate + H(2)O."	"YPL262W"
"GO:0004335"	"2"	"galactokinase activity"	"半乳糖激酶活性"	"Catalysis of the reaction: D-galactose + ATP = alpha-D-galactose 1-phosphate + ADP + 2 H(+)."	"YBR020W,YDR009W"
"GO:0004337"	"2"	"geranyltranstransferase activity"	"香叶基转移酶活性"	"Catalysis of the reaction: geranyl diphosphate + isopentenyl diphosphate = 2-trans,6-trans-farnesyl diphosphate + diphosphate."	"YJL167W,YPL069C"
"GO:0004338"	"4"	"glucan exo-1,3-beta-glucosidase activity"	"葡聚糖外-1,3-β-葡萄糖苷酶活性"	"Catalysis of the successive hydrolysis of beta-D-glucose units from the non-reducing ends of (1->3)-beta-D-glucans, releasing alpha-glucose."	"YDR261C,YGR282C,YLR300W,YOR190W"
